location_id,source_type,status,failure_reason,address_type,name,display_name,latitude,longitude,house_number,road,neighbourhood,suburb,county,city,state,ISO3166-2-lvl4,postcode,country,country_code
332,restaurant,success,,yes,,"292, Port Richmond Avenue, Port Richmond, Staten Island, Richmond County, City of New York, New York, 10302, United States",40.634454649999995,-74.13604800760459,292,Port Richmond Avenue,Port Richmond,Staten Island,,City of New York,New York,US-NY,10302,United States,us
333,restaurant,success,,restaurant,Bayside Diner,"Bayside Diner, 207-07, Northern Boulevard, Queens, Queens County, City of New York, New York, 11361, United States",40.7589042,-73.7762046,207-07,Northern Boulevard,,Queens,Queens County,City of New York,New York,US-NY,11361,United States,us
334,restaurant,success,,yes,,"951, 2nd Avenue, Beekman, Manhattan Community Board 6, Manhattan, New York County, City of New York, New York, 10022, United States",40.7552805,-73.96858540080306,951,2nd Avenue,Beekman,Manhattan,New York County,City of New York,New York,US-NY,10022,United States,us
335,restaurant,success,,yes,,"46-32, Vernon Boulevard, Hunters Point, Queens, Queens County, City of New York, New York, 11101, United States",40.74597885,-73.95325430936532,46-32,Vernon Boulevard,Hunters Point,Queens,Queens County,City of New York,New York,US-NY,11101,United States,us
336,restaurant,success,,yes,,"46-32, Vernon Boulevard, Hunters Point, Queens, Queens County, City of New York, New York, 11101, United States",40.74597885,-73.95325430936532,46-32,Vernon Boulevard,Hunters Point,Queens,Queens County,City of New York,New York,US-NY,11101,United States,us
337,restaurant,success,,yes,,"146, Beekman Street, Lower Manhattan, Manhattan, New York County, City of New York, New York, 10038, United States",40.7070684,-74.00245551389497,146,Beekman Street,,Manhattan,New York County,City of New York,New York,US-NY,10038,United States,us
338,restaurant,success,,yes,,"2728, Gerritsen Avenue, Gerritsen Beach, Brooklyn, Kings County, City of New York, New York, 11229, United States",40.592638550000004,-73.92525445,2728,Gerritsen Avenue,Gerritsen Beach,Brooklyn,Kings County,City of New York,New York,US-NY,11229,United States,us
339,restaurant,success,,yes,,"2728, Gerritsen Avenue, Gerritsen Beach, Brooklyn, Kings County, City of New York, New York, 11229, United States",40.592638550000004,-73.92525445,2728,Gerritsen Avenue,Gerritsen Beach,Brooklyn,Kings County,City of New York,New York,US-NY,11229,United States,us
340,restaurant,success,,scout,Пластова станиця,"Пластова станиця, 144, 2nd Avenue, Manhattan Community Board 3, Manhattan, New York County, City of New York, New York, 10003, United States",40.7289951,-73.9871504,144,2nd Avenue,Manhattan Community Board 3,Manhattan,New York County,City of New York,New York,US-NY,10003,United States,us
341,restaurant,success,,house,,"250, West 86th Street, Manhattan Community Board 7, Manhattan, New York County, City of New York, New York, 10024, United States",40.7883613,-73.9770239,250,West 86th Street,Manhattan Community Board 7,Manhattan,New York County,City of New York,New York,US-NY,10024,United States,us
342,restaurant,success,,house,,"190, Nassau Avenue, Greenpoint, Brooklyn, Kings County, City of New York, New York, 11222, United States",40.7253913,-73.9455741,190,Nassau Avenue,Greenpoint,Brooklyn,Kings County,City of New York,New York,US-NY,11222,United States,us
343,restaurant,success,,yes,,"63, Gansevoort Street, Manhattan, New York County, City of New York, New York, 10014, United States",40.739627799999994,-74.00735457199818,63,Gansevoort Street,,Manhattan,New York County,City of New York,New York,US-NY,10014,United States,us
344,restaurant,success,,primary,Queens Boulevard,"Queens Boulevard, Rego Park, Queens, Queens County, City of New York, New York, 11374, United States",40.73065740889939,-73.86361642918823,,Queens Boulevard,Rego Park,Queens,Queens County,City of New York,New York,US-NY,11374,United States,us
345,restaurant,success,,apartments,,"2910, Broadway, Queens, Queens County, City of New York, New York, 11106, United States",40.76234015,-73.92676071030458,2910,Broadway,,Queens,Queens County,City of New York,New York,US-NY,11106,United States,us
346,restaurant,success,,house,,"1902, Adam Clayton Powell Jr. Boulevard, Manhattan Community Board 10, Manhattan, New York County, City of New York, New York, 10026, United States",40.8028812,-73.9531055,1902,Adam Clayton Powell Jr. Boulevard,Manhattan Community Board 10,Manhattan,New York County,City of New York,New York,US-NY,10026,United States,us
347,restaurant,success,,apartments,,"149, 2nd Avenue, Manhattan Community Board 3, Manhattan, New York County, City of New York, New York, 10003, United States",40.72953285,-73.98741159389832,149,2nd Avenue,Manhattan Community Board 3,Manhattan,New York County,City of New York,New York,US-NY,10003,United States,us
348,restaurant,success,,yes,,"1744, 2nd Avenue, Manhattan Community Board 8, Manhattan, New York County, City of New York, New York, 10128, United States",40.78079435,-73.94928727740336,1744,2nd Avenue,Manhattan Community Board 8,Manhattan,New York County,City of New York,New York,US-NY,10128,United States,us
349,restaurant,success,,yes,,"33-02, Ditmars Boulevard, Steinway, Queens, Queens County, City of New York, New York, 11105, United States",40.77511955,-73.90969373927456,33-02,Ditmars Boulevard,Steinway,Queens,Queens County,City of New York,New York,US-NY,11105,United States,us
350,restaurant,success,,yes,,"79, Haven Avenue, Manhattan Community Board 12, Manhattan, New York County, City of New York, New York, 10032, United States",40.84414295,-73.94237037142466,79,Haven Avenue,Manhattan Community Board 12,Manhattan,New York County,City of New York,New York,US-NY,10032,United States,us
351,restaurant,success,,yes,,"1099, 1st Avenue, Manhattan Community Board 8, Manhattan, New York County, City of New York, New York, 10065, United States",40.76050895,-73.96166779147184,1099,1st Avenue,Manhattan Community Board 8,Manhattan,New York County,City of New York,New York,US-NY,10065,United States,us
352,restaurant,success,,yes,,"1914, Coney Island Avenue, Brooklyn, Kings County, City of New York, New York, 11230, United States",40.6106361,-73.96290773391365,1914,Coney Island Avenue,,Brooklyn,Kings County,City of New York,New York,US-NY,11230,United States,us
353,restaurant,success,,restaurant,Chilsung Garden,"Chilsung Garden, 221-28, Horace Harding Expressway, Queens, Queens County, City of New York, New York, 11364, United States",40.7492214,-73.7554816,221-28,Horace Harding Expressway,,Queens,Queens County,City of New York,New York,US-NY,11364,United States,us
354,restaurant,success,,house,,"95, Greenwich Avenue, Manhattan, New York County, City of New York, New York, 10014, United States",40.7374125,-74.0017655,95,Greenwich Avenue,,Manhattan,New York County,City of New York,New York,US-NY,10014,United States,us
355,restaurant,success,,house,,"15, West 32nd Street, Manhattan Community Board 5, Manhattan, New York County, City of New York, New York, 10001, United States",40.7475059,-73.9860953,15,West 32nd Street,Manhattan Community Board 5,Manhattan,New York County,City of New York,New York,US-NY,10001,United States,us
356,restaurant,success,,hotel,nyma,"nyma, 6, West 32nd Street, Manhattan Community Board 5, Manhattan, New York County, City of New York, New York, 10001, United States",40.7472746,-73.9863372376147,6,West 32nd Street,Manhattan Community Board 5,Manhattan,New York County,City of New York,New York,US-NY,10001,United States,us
357,restaurant,success,,yes,,"148, Bedford Avenue, Greenpoint, Brooklyn, Kings County, City of New York, New York, 11249, United States",40.7188994,-73.95684344299117,148,Bedford Avenue,Greenpoint,Brooklyn,Kings County,City of New York,New York,US-NY,11249,United States,us
358,restaurant,success,,house,,"324, West 44th Street, Clinton, Manhattan Community Board 4, Manhattan, New York County, City of New York, New York, 10036, United States",40.7589075,-73.9899511,324,West 44th Street,Clinton,Manhattan,New York County,City of New York,New York,US-NY,10036,United States,us
359,restaurant,success,,yes,,"1483, 1st Avenue, Manhattan Community Board 8, Manhattan, New York County, City of New York, New York, 10075, United States",40.771332099999995,-73.95375607178329,1483,1st Avenue,Manhattan Community Board 8,Manhattan,New York County,City of New York,New York,US-NY,10075,United States,us
360,restaurant,success,,yes,,"63-06, 39th Avenue, Woodside, Queens, Queens County, City of New York, New York, 11377, United States",40.7464147,-73.90050604999999,63-06,39th Avenue,Woodside,Queens,Queens County,City of New York,New York,US-NY,11377,United States,us
361,restaurant,success,,cycleway,Allen Street,"Allen Street, Manhattan Community Board 3, Manhattan, New York County, City of New York, New York, 10002, United States",40.718664107721196,-73.99059941164337,,Allen Street,Manhattan Community Board 3,Manhattan,New York County,City of New York,New York,US-NY,10002,United States,us
362,restaurant,success,,yes,,"36-35, Prince Street, Flushing Chinatown, Queens, Queens County, City of New York, New York, 11354, United States",40.761432,-73.83263322675369,36-35,Prince Street,Flushing Chinatown,Queens,Queens County,City of New York,New York,US-NY,11354,United States,us
363,restaurant,success,,yes,,"659, Manhattan Avenue, Greenpoint, Brooklyn, Kings County, City of New York, New York, 11222, United States",40.72448235,-73.95148940815349,659,Manhattan Avenue,Greenpoint,Brooklyn,Kings County,City of New York,New York,US-NY,11222,United States,us
364,restaurant,success,,parking,,"Queens Boulevard, Sunnyside Gardens, Queens, Queens County, City of New York, New York, 11104, United States",40.743110400000006,-73.918185047452,,Queens Boulevard,Sunnyside Gardens,Queens,Queens County,City of New York,New York,US-NY,11104,United States,us
365,restaurant,success,,yes,,"80-03, Roosevelt Avenue, Queens, Queens County, City of New York, New York, 11372, United States",40.747672300000005,-73.8856083,80-03,Roosevelt Avenue,,Queens,Queens County,City of New York,New York,US-NY,11372,United States,us
366,restaurant,success,,yes,,"4504, 5th Avenue, Sunset Park, Brooklyn, Kings County, City of New York, New York, 11220, United States",40.64791245,-74.00781136109958,4504,5th Avenue,Sunset Park,Brooklyn,Kings County,City of New York,New York,US-NY,11220,United States,us
367,restaurant,success,,bench,,"Peck Slip, Lower Manhattan, Manhattan, New York County, City of New York, New York, 10038, United States",40.7080228,-74.0017879,,Peck Slip,,Manhattan,New York County,City of New York,New York,US-NY,10038,United States,us
368,restaurant,failed,No response or invalid data,,,,,,7006,3 RD AVE,,,,,,,11209,,
369,restaurant,success,,yes,,"80-03, Roosevelt Avenue, Queens, Queens County, City of New York, New York, 11372, United States",40.747672300000005,-73.8856083,80-03,Roosevelt Avenue,,Queens,Queens County,City of New York,New York,US-NY,11372,United States,us
370,restaurant,success,,residential,39th Avenue,"39th Avenue, Flushing Chinatown, Queens, Queens County, City of New York, New York, 11354, United States",40.75932613151073,-73.83347055050665,,39th Avenue,Flushing Chinatown,Queens,Queens County,City of New York,New York,US-NY,11354,United States,us
371,restaurant,success,,apartments,,"4, Charles Street, Manhattan, New York County, City of New York, New York, 10014, United States",40.735084,-74.00063480922884,4,Charles Street,,Manhattan,New York County,City of New York,New York,US-NY,10014,United States,us
372,restaurant,success,,yes,,"2356, Washington Avenue, Belmont, The Bronx, Bronx County, City of New York, New York, 10458, United States",40.85648865,-73.8918029,2356,Washington Avenue,Belmont,The Bronx,Bronx County,City of New York,New York,US-NY,10458,United States,us
373,restaurant,success,,platform,"42nd Street - Times Square (A,C,E)","42nd Street - Times Square (A,C,E), West 40th Street, Manhattan Community Board 4, Manhattan, New York County, City of New York, New York, 10018, United States",40.7566077,-73.99028634750653,,West 40th Street,Manhattan Community Board 4,Manhattan,New York County,City of New York,New York,US-NY,10018,United States,us
374,restaurant,success,,yes,,"48, Carmine Street, University Village, Manhattan, New York County, City of New York, New York, 10014, United States",40.729830050000004,-74.00343926686867,48,Carmine Street,University Village,Manhattan,New York County,City of New York,New York,US-NY,10014,United States,us
